Company Name,Year,Region,Note,Timestamp,Sentence,word_count,prob_env,prob_soc,prob_gov,env_flag,soc_flag,gov_flag,ESG_multilabel,sentence_id,specificity_short_reason_pred,corporate_relevance_pred,specificity_tier_pred,custom_id,sent_label,is_corporate_tier1plus,is_corporate_tier2plus,is_tier2plus,is_tier1plus,tier_if_corp_t1p,tier_if_t1p_allrelevance,is_corp_t1p_positive,is_corp_t1p_negative,polarity_sentence_id,case,polarity,short_reason
Swiss RE,2018,Europe,Statement from the Group CEO,24/10/2025 19:23:00,"Swiss Re’s extraordinary financial strength enables us to support our clients in these tough times, and in 2018 we absorbed USD 3.0 billion of large claims to lessen the hardship for those affected by the disasters.",36,0.6015579104423520,0.003450870513916,0.0009839534759521,1,0,0,E,env_1352,Corporate because 'Swiss Re’s ... strength enables us' and 'we absorbed' describe the firm's own performance; Tier 3 because 'USD 3.0 billion' is a quantified claim.,Corporate,3,specificity_env_full_1340_1359,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_804,mitigated_negative,positive,The sentence uses the reduction word 'lessen' and 'absorbed USD 3.0 billion of large claims' to describe reducing a genuine harm/loss burden for affected people.
Swiss RE,2018,Europe,Statement from the Group CEO,24/10/2025 19:23:00,"The future is our collective choice When Swiss Re first published a study identifying climate change as an emerging risk thirty years ago, the topic was lauded for its environmental importance, but was not yet perceived as a material business issue.",41,0.985134780406952,0.0005324482917785,0.0031666159629821,1,0,0,E,env_1354,Corporate because it refers to Swiss Re's own published study; Tier 1 because 'climate change as an emerging risk' is a general framing with no named program or metric.,Corporate,1,specificity_env_full_1340_1359,neutral,TRUE,FALSE,FALSE,TRUE,1.0,1.0,FALSE,FALSE,pol_805,ambiguous_scale,neutral,"Pattern (a): this is a historical/rhetorical statement about how climate change was perceived, not a reported company outcome."
Swiss RE,2018,Europe,Statement from the Group CEO,24/10/2025 19:23:00,"We have a long tradition of enabling sustainable progress by investing in the development of renewable energy sources like solar and wind, in addition to supporting sustainable investing by adopting ESG investment principles.",33,0.9806883335113520,0.9908974766731260,0.9790751338005070,1,1,1,"E,S,G",env_1358,"Corporate because 'We have' and 'investing' describe the firm's own actions; Tier 2 because it names specific business activities—renewable energy sources, solar and wind, ESG investment principles—without a number.",Corporate,2,specificity_env_full_1340_1359,positive,TRUE,TRUE,TRUE,TRUE,2.0,2.0,TRUE,FALSE,pol_806,plain_positive,positive,The sentence describes positive actions—investing in renewable energy and supporting sustainable investing—with no negative or reduction vocabulary.
Swiss RE,2018,Europe,Statement from the Group CEO,24/10/2025 19:23:00,"We’ve also invested in building our flood risk model, which we rolled out in the US last year as part of our efforts to manage uncovered risks caused by climate change and natural disasters.",34,0.9847635626792910,0.0001710653305053,0.0024372339248657,1,0,0,E,env_1362,"The firm subject 'We' describes investing in and rolling out a flood risk model, which is a named business activity under Rule 6, so Tier 2; the actor is the company, so Corporate.",Corporate,2,specificity_env_full_1360_1379,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_807,plain_positive,positive,"This reports a positive investment and rollout of a flood risk model to manage risks, with no explicit reduction/avoidance wording."
Swiss RE,2018,Europe,Statement from the Group CEO,24/10/2025 19:23:00,"Flood insurance policies based on our model are priced according to the individual risk exposure, which is made up of thousands of data points, such as the location of a building, type of construction and insured value.",37,0.897240400314331,0.0001393556594848,0.0009733438491821,1,0,0,E,env_1364,"The sentence describes the company's flood insurance policies based on 'our model,' a specific business line/activity, but no figure is attached to the ESG claim, so Tier 2; the firm owns the action, so Corporate.",Corporate,2,specificity_env_full_1360_1379,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_808,ambiguous_scale,neutral,"Pattern (c): it is a factual description of how policies are priced and what data points make up risk exposure, a scale/process statement rather than an achievement."
Swiss RE,2018,Europe,Statement from the Group CEO,24/10/2025 19:23:00,"At Swiss Re, it’s our priority to continue leading action on climate change and sustainability efforts, both on the asset and liability side of our business, and within and beyond our industry.",32,0.9830083847045900,0.9145236611366270,0.0112525820732116,1,1,0,"E,S",env_1369,"The firm subject 'At Swiss Re' states its priority to lead climate-change and sustainability action, which is a corporate commitment, but no metric or named program is given, so Tier 1.",Corporate,1,specificity_env_full_1360_1379,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_809,plain_positive,positive,"The sentence states a positive priority to lead action on climate change and sustainability, without reduction vocabulary or a negative event."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,"Finally, we further reinforced our commitment to sustainability by setting new ambitious goals for achieving net-zero carbon emissions in our underwriting, investing and operations.",24,0.999416708946228,0.0002680420875549,0.009775698184967,1,0,0,E,env_1370,"The company says it set new goals for achieving net-zero carbon emissions in underwriting, investing and operations; the named net-zero goal makes this a specific commitment, and the target year '2050' with a quantified emissions target makes it Tier 3.",Corporate,3,specificity_env_full_1360_1379,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_810,mitigated_negative,positive,"The phrase 'net-zero carbon emissions' and 'setting new ambitious goals' frame a reduction of a genuine harm (carbon emissions), even though it is goal-setting rather than a bare positive statement."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,"Our commitment to sustainability Despite the low-yield environment, our asset management team again demonstrated their ability to consistently generate very strong returns, achieving a return on investments of 4.7% in 2019.",31,0.967870593070984,0.972101628780365,0.0031193494796752,1,1,0,"E,S",env_1377,"The phrase 'Our commitment to sustainability' is genuine ESG framing, but the only number ('4.7%') is a return on investments metric unrelated to the sustainability claim, so Tier 1; the firm is the actor, so Corporate.",Corporate,1,specificity_env_full_1360_1379,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_811,mitigated_negative,positive,"The sentence explicitly contrasts a 'low-yield environment' with the team 'generat[ing] very strong returns' and achieving a 4.7% return, so it reports a good outcome despite adversity."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,"They do this while taking an industry-leading approach focused on environmental, social and governance (ESG) criteria, which underscores that putting sustainability at the heart of the business makes economic sense.",30,0.9761804938316340,0.9858850240707400,0.9813750982284550,1,1,1,"E,S,G",env_1378,"The sentence names ESG criteria and says sustainability is at the heart of the business, but provides no metric or named program, so Tier 1; the actor is the company/its team, so Corporate.",Corporate,1,specificity_env_full_1360_1379,neutral,TRUE,FALSE,FALSE,TRUE,1.0,1.0,FALSE,FALSE,pol_812,plain_positive,positive,"This is a straightforward positive statement about an industry-leading ESG approach and the economic sense of sustainability, with no reduction vocabulary."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,"In 2019, Swiss Re demonstrated yet again its strong commitment to sustainable investing by being one of the founding partners of the UN-convened Net-Zero Asset Owner Alliance, pledging to transition our investment portfolios to net-zero carbon emissions by 2050.",39,0.9908679723739620,0.8789768815040590,0.0111351013183593,1,1,0,"E,S",env_1379,"The company is a founding partner of the UN-convened Net-Zero Asset Owner Alliance and pledges to transition portfolios to net-zero carbon emissions by 2050, which is a named initiative plus a quantified target year, so Tier 3; the actor is the firm, so Corporate.",Corporate,3,specificity_env_full_1360_1379,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_813,plain_positive,positive,The sentence reports a positive achievement—being a founding partner and pledging a net-zero transition—without using reduction/decline vocabulary.
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,We have already reduced the carbon intensity of our listed equity and corporate bond portfolios by an average of 50% since the end of 2015.,25,0.9801633954048160,0.0001217126846313,0.0016401410102844,1,0,0,E,env_1380,Rule 3/6: 'reduced the carbon intensity of our listed equity and corporate bond portfolios by an average of 50%' is a quantified corporate portfolio-emissions claim.,Corporate,3,specificity_env_full_1380_1399,negative,TRUE,TRUE,TRUE,TRUE,3.0,3.0,FALSE,TRUE,pol_814,mitigated_negative,positive,"The sentence explicitly says 'reduced the carbon intensity ... by an average of 50%', and carbon intensity is a genuine harm/undesirable metric being lowered."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,"We have also made the same strong commitment on our underwriting side by signing the ""UN Business Ambition for 1.5°C"" pledge.",21,0.9933795928955080,0.9186401963233950,0.0014460682868957,1,1,0,"E,S",env_1381,Rule 2/6: 'signing the UN Business Ambition for 1.5°C pledge' names a specific commitment/pledge with no figure.,Corporate,2,specificity_env_full_1380_1399,positive,TRUE,TRUE,TRUE,TRUE,2.0,2.0,TRUE,FALSE,pol_815,plain_positive,positive,"This describes a positive commitment by signing the UN Business Ambition for 1.5°C pledge, without explicit reduction wording in the sentence itself."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,"In 2018, we stopped providing re/insurance to businesses with more than 30% thermal coal exposure.",15,0.9992960691452030,0.0001178979873657,0.0007098913192749,1,0,0,E,env_1382,Rule 3/6: 'stopped providing re/insurance... with more than 30% thermal coal exposure' is a quantified underwriting restriction.,Corporate,3,specificity_env_full_1380_1399,neutral,TRUE,TRUE,TRUE,TRUE,3.0,3.0,FALSE,FALSE,pol_816,negative_event,negative,"The sentence reports that the company 'stopped providing re/insurance' to certain businesses, which is a withdrawal/termination of business and thus a negative operational event."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,"In a next step, Swiss Re will gradually stop supporting the top 10% of the world’s most carbon-intensive oil and gas companies by the end of 2023.",27,0.982070803642273,0.0001279115676879,0.0014081597328186,1,0,0,E,env_1383,Rule 3/6: 'top 10% of the world’s most carbon-intensive oil and gas companies by the end of 2023' gives a quantified phase-out target.,Corporate,3,specificity_env_full_1380_1399,neutral,TRUE,TRUE,TRUE,TRUE,3.0,3.0,FALSE,FALSE,pol_817,mitigated_negative,positive,"The sentence uses the reduction/cessation wording 'will gradually stop supporting' to describe limiting support for highly carbon-intensive oil and gas companies, a genuine harm-related exposure."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,"With these measures, we aim to provide incentives for carbon-intensive businesses to transition towards more sustainable business models.",18,0.985098361968994,0.0001697540283203,0.0017513036727905,1,0,0,E,env_1384,"Rule 1: 'more sustainable business models' is genuine ESG framing, but no metric or named program is given.",Corporate,1,specificity_env_full_1380_1399,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_818,plain_positive,positive,"This is a positive stated aim to provide incentives for more sustainable business models, but it does not report a completed reduction or negative outcome."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,This is why actively engaging with clients on sustainability matters is very important to us at Swiss Re.,18,0.9978804588317870,0.9989921450614930,0.0092899203300476,1,1,0,"E,S",env_1385,Rule 1: 'engaging with clients on sustainability matters' is a vague corporate ESG statement with no verifiable detail.,Corporate,1,specificity_env_full_1380_1399,neutral,TRUE,FALSE,FALSE,TRUE,1.0,1.0,FALSE,FALSE,pol_819,ambiguous_scale,neutral,"Pattern (a): this is a generic rationale statement about why engaging with clients is important, not a specific reported event or outcome."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,"In our own operations, we have been carbon neutral since 2003.",11,0.9991543292999270,0.0002105832099914,0.0006769895553588,1,0,0,E,env_1386,Rule 3: 'carbon neutral since 2003' is a quantified time-bounded corporate operations claim.,Corporate,3,specificity_env_full_1380_1399,neutral,TRUE,TRUE,TRUE,TRUE,3.0,3.0,FALSE,FALSE,pol_820,plain_positive,positive,It reports a completed positive status: the company has been carbon neutral in its own operations since 2003.
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,We have achieved this by continuously reducing our emissions and purchasing high-quality emission reduction credits.,15,0.98840069770813,0.0001195669174194,0.0010823011398315,1,0,0,E,env_1387,Rule 1: 'continuously reducing our emissions and purchasing high-quality emission reduction credits' states an ESG action but no number or named program.,Corporate,1,specificity_env_full_1380_1399,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_821,mitigated_negative,positive,"The sentence uses the reduction word ""reducing"" for the genuine harm ""our emissions,"" and also mentions emission reduction credits, so this is a completed reduction of a harmful quantity."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,"As a next step, we have committed to start removing our carbon emissions from the atmosphere, with the goal of reaching net-zero emissions by 2030.",25,0.988410472869873,0.0001283884048461,0.0019050240516662,1,0,0,E,env_1388,Rule 3: 'net-zero emissions by 2030' is a specific target year paired with a quantified emissions goal.,Corporate,3,specificity_env_full_1380_1399,neutral,TRUE,TRUE,TRUE,TRUE,3.0,3.0,FALSE,FALSE,pol_822,ambiguous_scale,neutral,"This is a vague forward-looking commitment/goal statement ('have committed,' 'with the goal of') with no concrete completed reduction yet reported."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,"Swiss Re has been warning about the effects of climate change for the past 40 years, and finally the tide seems to be shifting towards concrete actions.",27,0.986815631389618,0.0001230239868164,0.0019295811653137,1,0,0,E,env_1390,"Rule 1: 'warning about the effects of climate change' is a contextual ESG statement about climate risk, but no metric or named event appears.",Corporate,1,specificity_env_full_1380_1399,neutral,TRUE,FALSE,FALSE,TRUE,1.0,1.0,FALSE,FALSE,pol_823,ambiguous_scale,neutral,"This is a general reflective statement about climate-change warnings and a perceived shift toward action, not a concrete company outcome or event."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,Starting 2020 with an improved portfolio We at Swiss Re will continue to do our part in fighting the climate crisis and making the world more resilient.,27,0.9864934086799620,0.0001399517059326,0.0019870996475219,1,0,0,E,env_1393,Rule 1: 'we at Swiss Re will continue to do our part in fighting the climate crisis and making the world more resilient' is a vague corporate commitment.,Corporate,1,specificity_env_full_1380_1399,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_824,ambiguous_scale,neutral,"This is a forward-looking aspiration ('will continue') about doing their part, with no concrete completed outcome described."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,Talanx is committed to supporting the Paris Agreement on climate change and we updated and extended our sustainability strategy in the past year.,23,0.9739351868629460,0.008974015712738,0.0067495107650756,1,0,0,E,env_1394,Rule 2: 'supporting the Paris Agreement' and 'updated and extended our sustainability strategy' name specific frameworks/strategy but no numbers.,Corporate,2,specificity_env_full_1380_1399,positive,TRUE,TRUE,TRUE,TRUE,2.0,2.0,TRUE,FALSE,pol_825,plain_positive,positive,"It states a commitment to support the Paris Agreement and that the sustainability strategy was updated and extended, which is a straightforward positive governance/action statement without reduction vocabulary."
Swiss RE,2019,Europe,Message from the Group CEO,25/10/2025 10:56:35,"Key elements include achieving carbon neutrality (starting in Germany), doubling our investments in renewable energies from the current figure of EUR 2.5 billion to EUR 5 billion in the longer term, fixed ESG criteria for our investments and a clear pledge to phase out coal-related activities by 2038.",48,0.9888995885849,0.9873859882354740,0.8907639980316160,1,1,1,"E,S,G",env_1395,Rule 3/6: 'EUR 2.5 billion to EUR 5 billion' and 'phase out coal-related activities by 2038' are quantified investment and phase-out targets.,Corporate,3,specificity_env_full_1380_1399,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_826,plain_positive,positive,"The sentence lists positive strategic measures and investments, including carbon neutrality, higher renewable-energy investment, ESG criteria, and a coal phase-out pledge."
Swiss RE,2020,Europe,Message from the Group CEO,25/10/2025 10:59:17,We are also focused on building a truly sustainable business.,10,0.9981719255447390,0.9992534518241880,0.0019240379333496,1,1,0,"E,S",env_1396,Rule 1: 'building a truly sustainable business' is boilerplate sustainability language with no metric or named initiative.,Corporate,1,specificity_env_full_1380_1399,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_827,ambiguous_scale,neutral,"This is a vague aspirational statement about building a sustainable business, with no concrete action or completed outcome reported."
Swiss RE,2020,Europe,Message from the Group CEO,25/10/2025 10:59:17,We have committed to reaching net-zero emissions from our own operations by 2030 and made the pledge to transition our investment and underwriting portfolios to net zero by 2050.,29,0.986589789390564,0.0001666545867919,0.0031993389129638,1,0,0,E,env_1397,Rule 3: 'reaching net-zero emissions from our own operations by 2030' and 'transition our investment and underwriting portfolios to net zero by 2050' are specific targets.,Corporate,3,specificity_env_full_1380_1399,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_828,ambiguous_scale,neutral,"This is a commitment/pledge to reach net-zero in the future, so it is a forward-looking aspiration rather than a completed outcome."
Swiss RE,2020,Europe,Message from the Group CEO,25/10/2025 10:59:17,"To help curb our operational emissions, as of 2021 we stepped up our internal carbon levy to USD 100 per tonne and will gradually increase it to USD 200 by 2030.",31,0.9852885603904720,0.0001205205917358,0.0011196732521057,1,0,0,E,env_1398,Rule 3: 'internal carbon levy to USD 100 per tonne' and 'increase it to USD 200 by 2030' provide specific quantified pricing targets.,Corporate,3,specificity_env_full_1380_1399,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_829,mitigated_negative,positive,"The sentence uses the reduction-related wording ""curb"" and ""carbon levy"" in service of lowering operational emissions, a genuine harmful quantity, though the levy itself is a policy measure rather than the harm."
Swiss RE,2020,Europe,Message from the Group CEO,25/10/2025 10:59:17,"On the underwriting side, we tightened our policies for providing re/insurance support to businesses with thermal coal, oil and gas exposure.",21,0.9593276977539060,0.0001155138015747,0.0010267496109008,1,0,0,E,env_1399,"Rule 6: 'tightened our policies for providing re/insurance support to businesses with thermal coal, oil and gas exposure' is a specific underwriting business line.",Corporate,2,specificity_env_full_1380_1399,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_830,plain_positive,positive,"It describes a tightening of underwriting policies, which is a straightforward risk-management action without explicit reduction vocabulary describing a completed reduction of harm."
Swiss RE,2020,Europe,Message from the Group CEO,25/10/2025 10:59:17,"In Asset Management, we set a target to reduce the carbon intensity of our listed equity and corporate bond portfolio by 35% by 2025.",24,0.9796915650367740,0.0001270771026611,0.0035125017166137,1,0,0,E,env_1400,"Rule 3: 'we set a target' is a corporate commitment, and '35% by 2025' makes it quantified Tier 3.",Corporate,3,specificity_env_full_1400_1419,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_831,mitigated_negative,positive,"The sentence explicitly says ""reduce"" the carbon intensity of the portfolio, and carbon intensity is a genuine harmful emissions-related metric."
Swiss RE,2020,Europe,Message from the Group CEO,25/10/2025 10:59:17,We also aim to increase our investments in renewable and social infrastructure by USD 750 million by the end of 2024.,21,0.99922513961792,0.9988752007484440,0.0011202692985534,1,1,0,"E,S",env_1401,"Rule 3: 'We also aim' states a company investment target, and 'USD 750 million by the end of 2024' is a specific figure.",Corporate,3,specificity_env_full_1400_1419,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_832,plain_positive,positive,"It states an investment increase in renewable and social infrastructure, which is an ordinary positive expansion/investment statement without reduction vocabulary."
Swiss RE,2020,Europe,Message from the Group CEO,25/10/2025 10:59:17,"These are just a few examples of measures we are taking to transition to net zero, and I invite you to have a look at our Sustainability Report 2020 as well as our climate-related financial disclosures in the Financial Report 2020 for more details.",44,0.9866387844085690,0.9677035808563230,0.0020160675048828,1,1,0,"E,S",env_1402,"Rule 1/2: the sentence is mainly a pointer to 'Sustainability Report 2020' and 'climate-related financial disclosures,' which are named disclosures but no new metric is stated here.",Corporate,2,specificity_env_full_1400_1419,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_833,ambiguous_scale,neutral,"This is a generic pointer to examples and reports, not a concrete outcome; it does not itself state a specific achievement or setback."
Swiss RE,2020,Europe,Message from the Group CEO,25/10/2025 10:59:17,"Beyond our own net zero commitments, Swiss Re is actively involved in the work of the World Economic Forum’s Alliance of CEO Climate Leaders, which I have the privilege of co-chairing.",31,0.9924305081367490,0.0006280541419982,0.0049729943275451,1,0,0,E,env_1403,Rule 2: 'Swiss Re is actively involved' in the named 'World Economic Forum’s Alliance of CEO Climate Leaders' is a specific partnership/alliance.,Corporate,2,specificity_env_full_1400_1419,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_834,plain_positive,positive,"It reports active involvement in the World Economic Forum alliance, which is a straightforward positive participation statement."
Swiss RE,2020,Europe,Message from the Group CEO,25/10/2025 10:59:17,"In this alliance, we are working together with other CEOs around the globe to make the transition towards a low-carbon economy possible.",22,0.9913372993469240,0.000140905380249,0.0038415789604187,1,0,0,E,env_1404,"Rule 2: 'we are working together with other CEOs' in 'this alliance' names a specific alliance-based climate effort, but no number is given.",Corporate,2,specificity_env_full_1400_1419,positive,TRUE,TRUE,TRUE,TRUE,2.0,2.0,TRUE,FALSE,pol_835,plain_positive,positive,"This describes working together to make the transition to a low-carbon economy possible, a positive collaborative action without reduction vocabulary."
Swiss RE,2020,Europe,Message from the Group CEO,25/10/2025 10:59:17,I am looking forward to supporting the climate transition through the work we do at Swiss Re as well as my engagement in the WEF Alliance.,26,0.9914257526397700,0.0038251876831054,0.0013281106948852,1,0,0,E,env_1407,"Rule 2: 'supporting the climate transition' through 'the work we do at Swiss Re' and 'my engagement in the WEF Alliance' refers to named corporate involvement, but no metric is stated.",Corporate,2,specificity_env_full_1400_1419,positive,TRUE,TRUE,TRUE,TRUE,2.0,2.0,TRUE,FALSE,pol_836,plain_positive,positive,"It expresses support for the climate transition through work at Swiss Re and engagement in the alliance, which is a positive commitment/action statement."
Swiss RE,2020,Europe,Message from the Group CEO,25/10/2025 10:59:17,"The year 2020 has not been an easy one, but we are looking ahead with confidence in our business and resolve to continue working towards our vision – to make the world more resilient.",34,0.8958796858787540,0.3911993503570560,0.0020253062248229,1,0,0,E,env_1409,Rule 1: 'make the world more resilient' is a vague resilience claim with no named program or verifiable ESG metric.,Corporate,1,specificity_env_full_1400_1419,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_837,ambiguous_scale,neutral,"This is a forward-looking confidence/resolve statement about continuing to work toward a vision, with no concrete completed outcome reported."
Swiss RE,2021,Europe,Message to shareholders,25/10/2025 11:26:00,"From pandemics to natural disasters, Swiss Re was designed to withstand large-risk events, to provide cover and share knowledge, thus contributing to a more resilient world.",26,0.9760282039642330,0.0001787543296813,0.0015611052513122,1,0,0,E,env_1413,Rule 1: 'contributing to a more resilient world' is a broad ESG-purpose statement with no metric or named program.,Corporate,1,specificity_env_full_1400_1419,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_838,plain_positive,positive,"It describes the company as designed to withstand large-risk events and contribute to a more resilient world, which is a positive capability/mission statement."
Swiss RE,2021,Europe,Message to shareholders,25/10/2025 11:26:00,"At the same time, our property and casualty businesses successfully absorbed USD 2.4 billion in natural catastrophe claims.",18,0.6477174758911130,0.0001219511032104,0.0009640455245971,1,0,0,E,env_1414,"Rule 3: 'our property and casualty businesses' absorbed 'USD 2.4 billion' in claims, which is a corporate quantified catastrophe-related result.",Corporate,3,specificity_env_full_1400_1419,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_839,plain_positive,positive,"It says the businesses successfully absorbed USD 2.4 billion in natural catastrophe claims, which is a completed positive performance outcome."
Swiss RE,2021,Europe,Message to shareholders,25/10/2025 11:26:00,We build on 30 years of continuous advancements on the back of dedicated research and claims data experience to capture the present-day risk landscape and climate trends.,27,0.977438986301422,0.0001264810562133,0.0011446475982666,1,0,0,E,env_1415,Rule 1: '30 years of continuous advancements' and 'research and claims data experience' are vague capability claims without a named ESG program or figure tied to an ESG outcome.,Corporate,1,specificity_env_full_1400_1419,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_840,plain_positive,positive,The sentence describes continuous advancements built on research and claims data experience; it is straightforwardly positive with no reduction or negative-outcome wording.
Swiss RE,2021,Europe,Message to shareholders,25/10/2025 11:26:00,"In the natural catastrophe as well as other markets, we were ahead of the curve on many underwriting decisions, and the results speak for themselves.",25,0.7296258211135860,0.0001271963119506,0.0012097954750061,1,0,0,E,env_1416,"Rule 1: 'we were ahead of the curve' and 'the results speak for themselves' are unspecific self-praise about underwriting decisions, not a verifiable ESG claim.",Corporate,1,specificity_env_full_1400_1419,neutral,TRUE,FALSE,FALSE,TRUE,1.0,1.0,FALSE,FALSE,pol_841,plain_positive,positive,"It reports being ahead of the curve and says the results speak for themselves, which is a positive performance statement with no reduction vocabulary."
Swiss RE,2021,Europe,Message to shareholders,25/10/2025 11:26:00,"Progress on environmental, social and governance topics The Group pushed ahead towards reaching net-zero emissions from own operations by 2030 and from investment and underwriting portfolios by 2050.",28,0.9820887446403510,0.9993115663528440,0.989978551864624,1,1,1,"E,S,G",env_1417,Rule 3: 'The Group pushed ahead towards reaching net-zero emissions ... by 2030 ... by 2050' is a corporate ESG target with specific years.,Corporate,3,specificity_env_full_1400_1419,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_842,plain_positive,positive,"Pushing ahead toward net-zero emissions is a positive progress statement, not a reduction of a harm already completed in the sentence."
Swiss RE,2021,Europe,Message to shareholders,25/10/2025 11:26:00,"To help curb operational emissions, as of 2021 Swiss Re stepped up its internal carbon levy to USD 100 per tonne and will gradually increase it to USD 200 by 2030.",31,0.98573499917984,0.0001194477081298,0.0010873079299926,1,0,0,E,env_1418,Rule 3: 'Swiss Re stepped up its internal carbon levy to USD 100 per tonne' and 'USD 200 by 2030' are specific quantified corporate measures.,Corporate,3,specificity_env_full_1400_1419,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_843,mitigated_negative,positive,"The sentence uses 'curb' and 'internal carbon levy' to reduce operational emissions, which are a genuine harm, so this is a completed mitigation outcome."
Swiss RE,2021,Europe,Message to shareholders,25/10/2025 11:26:00,"We are actively reducing emissions, for example from flights, but the only way to reach net zero is to balance the unavoidable emissions with an equivalent amount of negative emissions.",30,0.9856626391410830,0.0001389980316162,0.0013501048088073,1,0,0,E,env_1419,"Rule 3: 'actively reducing emissions' plus 'balance the unavoidable emissions with an equivalent amount of negative emissions' is a corporate emissions claim, and the net-zero framing is a specific target context even without a standalone number.",Corporate,2,specificity_env_full_1400_1419,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_844,mitigated_negative,positive,"It explicitly says 'reducing emissions' and 'reach net zero' by balancing unavoidable emissions, so the reduction of a genuine harm makes this mitigated_negative."
Swiss RE,2021,Europe,Message to shareholders,25/10/2025 11:26:00,"While carbon removal technologies are still evolving, we are pleased that we were already able to compensate 35% of residual emissions in this way in 2021.",26,0.987911581993103,0.0001187324523925,0.001247763633728,1,0,0,E,env_1420,"Rule 3: the main ESG claim is corporate and quantified by '35% of residual emissions' in 2021, so it is Tier 3.",Corporate,3,specificity_env_full_1420_1439,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_845,mitigated_negative,positive,"The sentence says the company was 'able to compensate 35% of residual emissions,' which is a completed reduction/offset of a genuine environmental harm."
Swiss RE,2021,Europe,Message to shareholders,25/10/2025 11:26:00,Swiss Re’s Asset Management is pursuing a 35% reduction in carbon intensity of its listed equity and corporate bond portfolio by 2025 and has achieved a decrease of 34% since 2018.,31,0.9827882647514340,0.0001442432403564,0.0021572113037109,1,0,0,E,env_1421,"Rule 3: Swiss Re Asset Management names a specific carbon-intensity target and achieved '34%' reduction, making it quantified corporate ESG.",Corporate,3,specificity_env_full_1420_1439,negative,TRUE,TRUE,TRUE,TRUE,3.0,3.0,FALSE,TRUE,pol_846,mitigated_negative,positive,"It states a '35% reduction in carbon intensity' and an achieved 'decrease of 34%,' both explicit reductions of a genuine harm metric."
